event_id,customer_id,event_timestamp,event_date,charge_type,service_type,amount,currency,channel,plan_type,status
1e5f617b-f5eb-4046-901e-6b58a4b37743,6056793f-a196-4253-b2ce-e89520bbdd79,2025-05-12 20:08:38,2025-05-12,roaming_charge,vas,247.95,SDG,agent,hybrid,rated
816c1581-6f46-41b6-917f-b106a0e8055c,e3ba9fd2-17a7-4fb0-9a25-eafde806351c,2025-05-30 14:14:16,2025-05-30,vas_charge,vas,296.59,SDG,app,postpaid,rated
81b60aa2-840b-4d2b-a059-6155aa7461b1,c5f343f9-f9bf-477d-a38c-778f9fdc4203,2025-05-04 03:38:43,2025-05-04,voice_charge,data,154.2,SDG,auto_renew,prepaid,rated
9ffaa464-019d-4f40-8797-c9613a82ae87,aa6fe193-8d0a-4f86-b9ad-b7e293b43bf4,2025-05-07 09:11:38,2025-05-07,bundle_purchase,vas,290.61,SDG,system,postpaid,failed
75dc1d97-1b7d-4128-8653-9f3d1f348537,3d813bae-3850-40e0-91aa-53f9053ada69,2025-04-18 01:06:02,2025-04-18,promotional_credit,voice,3.38,SDG,ussd,hybrid,rated
15618bdd-be71-4306-abfd-dec928a658d1,12da55fc-c3c7-487a-8de4-aa091cacb38a,2025-04-16 22:34:36,2025-04-16,data_charge,voice,125.75,SDG,auto_renew,prepaid,reversed
340383a8-a601-439b-8237-411334c17734,3724c244-345b-4b8f-b27b-366cea41f171,2025-04-26 13:59:54,2025-04-26,promotional_credit,vas,470.91,SDG,auto_renew,prepaid,rated
b771f35f-e328-4a85-9af0-fb27405235e4,d57f1e8f-22cd-44a5-b74b-9e6cfee15fbe,2025-04-14 05:20:38,2025-04-14,balance_topup,vas,77.82,SDG,agent,hybrid,pending
8f9537b7-0492-4d65-8867-d411f5c3ae75,d16c0304-d657-428c-b7c2-9da010e2f203,2025-05-19 04:04:55,2025-05-19,penalty_fee,data,429.11,SDG,app,prepaid,reversed
90d8731a-36dd-4ac6-a04c-9273a538eeab,ff303040-e5b6-4fff-831f-4595d30e6ce4,2025-04-23 14:59:58,2025-04-23,roaming_charge,voice,-342.41,SDG,agent,hybrid,rated
94f4f646-5275-426b-bca4-1d757debbd9c,b6ede939-fe06-42cf-a9f0-ce808b49fcd3,2025-04-07 16:08:55,2025-04-07,voice_charge,vas,141.42,SDG,app,prepaid,rated
d18dda37-0293-4b1f-a6e3-fa746ca05fdb,668e0e62-f788-4f96-8c0f-0eefde413f8a,2025-05-08 04:44:39,2025-05-08,data_charge,roaming,416.88,SDG,auto_renew,postpaid,rated
ee71770c-c735-412e-ab50-1268fa18fc8b,2645247f-151e-4c51-a857-8b1483fcaace,2025-06-16 13:46:58,2025-06-16,data_charge,voice,40.16,SDG,system,prepaid,rated
974928e7-42ef-48d8-bf8e-8506ae2f42d5,93c79c23-69f0-45db-8125-b1fe3c450521,2025-05-11 22:13:16,2025-05-11,voice_charge,data,257.78,SDG,ivr,postpaid,rated
ef6ab171-5085-4024-9ce2-0f476b4aee59,e08db5f2-5fc7-4535-a3cd-a154274e92b0,2025-06-02 14:48:40,2025-06-02,vas_charge,voice,299.34,SDG,ivr,prepaid,rated
6f6f3e65-7b41-4df9-a5eb-d09e7ebd00c8,f42f8a69-7516-487a-88e1-ede373096535,2025-06-11 17:10:52,2025-06-11,penalty_fee,sms,98.39,SDG,ivr,hybrid,pending
25621e27-40d9-41ba-8fdc-b656544129ea,e8005653-f524-4311-9b40-7c0d76e8b1f5,2025-06-23 09:25:39,2025-06-23,bundle_purchase,sms,255.16,SDG,auto_renew,postpaid,rated
2012ad28-2fce-484d-8f3a-184e9a2f5a5b,9ed2e8f6-7be8-49cc-b47d-974b3007b2fc,2025-06-02 08:23:50,2025-06-02,bundle_purchase,data,314.38,SDG,ussd,hybrid,rated
3b7b0dd9-ffae-49d2-9c37-cae39fa1eb93,a553110c-227a-4cf7-b890-29026777523e,2025-04-06 02:21:56,2025-04-06,balance_topup,sms,183.33,SDG,app,prepaid,rated
1676bcdb-0682-41f7-a8a7-b107241b9f92,8cf0cf1c-7803-4911-8103-59b7795d493e,2025-06-07 14:57:12,2025-06-07,penalty_fee,vas,175.61,SDG,app,postpaid,rated
410bf8cc-172e-4045-a942-68792015b937,090db704-da01-43a1-a64f-746b2e22742c,2025-05-24 00:38:27,2025-05-24,subscription_fee,vas,24.47,SDG,agent,hybrid,rated
af3d6bc8-df5a-4a2d-bb59-2dd8b883e103,e1d1dee5-e339-4b2d-a666-3fa8f0b4a87e,2025-06-26 02:43:57,2025-06-26,subscription_fee,roaming,462.1,SDG,ivr,hybrid,rated
6e40160c-f076-4c69-907b-07ea9d31336a,9ed2e8f6-7be8-49cc-b47d-974b3007b2fc,2025-04-25 18:19:57,2025-04-25,balance_topup,vas,284.35,SDG,app,prepaid,rated
eeb97064-708c-43f4-ae0f-f9fc18f2320e,e81d6fe1-ef9a-4d8e-9c02-e85042362fa5,2025-05-20 20:39:16,2025-05-20,roaming_charge,data,327.61,SDG,ivr,prepaid,rated
75e148f1-f72d-4299-affc-1dc312e7232f,1c01ba45-af47-4d76-8289-88ddace08677,2025-05-20 16:33:32,2025-05-20,vas_charge,sms,160.69,SDG,ivr,postpaid,rated
0a303300-ae6d-4c38-b5f7-7b6c8054f9ca,a053e30d-9f46-45b9-a333-d29399140f3b,2025-06-07 03:02:32,2025-06-07,roaming_charge,roaming,282.04,SDG,auto_renew,hybrid,rated
a1501205-9d22-4425-8cc7-bc699a56be41,b742dab4-fdf3-4de6-93ef-0e1a8fe01a1e,2025-06-16 06:12:19,2025-06-16,data_charge,vas,361.95,SDG,ussd,hybrid,rated
82e92b39-ff56-479f-90ce-1d6b26f7d88f,acc236e3-2b58-4e4b-85a4-b0f4b03e9cb3,2025-05-26 18:01:35,2025-05-26,promotional_credit,data,320.08,SDG,auto_renew,postpaid,rated
d4371f66-3b94-48a1-87e2-178f0a9ab196,733b1ffc-ac27-493f-93db-69277e156f29,2025-06-11 20:23:30,2025-06-11,sms_charge,voice,-228.44,SDG,ivr,postpaid,rated
da3791ea-c009-4e38-8740-f081d5061c56,52fc6a09-ec48-4ab8-846a-aef428af1f28,2025-05-15 06:28:42,2025-05-15,vas_charge,roaming,419.89,SDG,agent,postpaid,rated
c5a99c05-35bd-420d-b459-b7c0152aa9dd,7e48f6f3-045c-4ce1-b9fb-e6b3249a719e,2025-05-22 16:50:30,2025-05-22,penalty_fee,roaming,116.6,SDG,ivr,prepaid,rated
6d612c6d-21f3-429e-bc0a-4809b9ccb9bd,2d011d57-6c57-49d4-9ca4-72c13d44d850,2025-05-18 09:00:09,2025-05-18,roaming_charge,data,280.59,SDG,agent,prepaid,rated
04d80e81-1aa9-44e5-b45d-a124a7f2209f,8fe7b5da-e9ca-44e5-9c69-1eb2230cba25,2025-06-26 21:08:29,2025-06-26,subscription_fee,sms,178.89,SDG,ussd,prepaid,rated
0ed56ed6-aeeb-46fc-9e1f-5bacc4d5912c,78b8575f-6acd-435f-a650-fe145f43355b,2025-05-17 18:09:48,2025-05-17,roaming_charge,vas,5.49,SDG,app,prepaid,failed
3c9b277e-322a-4b60-862a-2e3276031a61,3eb5aabe-b256-4dfb-ab6a-3eb2cc045017,2025-06-07 13:56:29,2025-06-07,subscription_fee,voice,186.66,SDG,auto_renew,hybrid,rated
2ce61824-2fab-4591-adca-9824bba7d0c3,27be18fc-73b7-4bc7-8732-a8f53855dfbe,2025-11-05 00:00:00,2025-11-05,vas_charge,voice,106.49,SDG,app,postpaid,reversed
f4abf53b-6f0f-4c9f-9139-a5fa9e28414d,ffb35a52-9521-4539-a207-7217d4af1823,2025-12-04 00:00:00,2025-12-04,bundle_purchase,sms,289.34,SDG,ivr,prepaid,rated
c4612988-86db-41c5-9c67-19a4075ca800,eab24651-d4ec-45cd-b577-aae5ad519c17,2025-06-02 22:41:05,2025-06-02,voice_charge,data,110.3,SDG,app,prepaid,rated
81acc8a3-fbf9-4d11-8167-c1532fe6dcba,bc2fbbf0-f07f-4320-97c3-6685e0dc114b,2025-06-03 17:33:42,2025-06-03,subscription_fee,sms,301.4,SDG,app,postpaid,rated
61b1e9f8-477b-4ebc-853a-8f5d7eaf179a,dfc692a4-82c0-442d-8656-85775f7ec44d,2025-06-20 01:26:29,2025-06-20,vas_charge,data,484.09,SDG,auto_renew,hybrid,pending
2015518f-a873-4575-b122-1ba41ed5152e,004943e8-32b5-42fe-93d7-b7847c0cbc25,2025-06-12 05:25:12,2025-06-12,subscription_fee,sms,373.21,SDG,app,postpaid,rated
11f69def-4f25-4aee-969b-ee0861d1c8be,4271ccc0-9677-414b-a50d-489919fc4766,2025-04-22 07:51:18,2025-04-22,roaming_charge,data,451.35,SDG,app,prepaid,rated
74f62938-87d0-42b4-8dbe-f53330a1b7e8,6ddf18a5-c488-4c91-bf67-f38d14b48375,2025-05-02 21:08:07,2025-05-02,roaming_charge,voice,253.55,SDG,auto_renew,postpaid,rated
a5981506-91a2-44d4-b5bb-557f4dae3f77,eac5364e-2757-4f69-bb6d-4d6470e263f8,2025-05-14 00:51:55,2025-05-14,subscription_fee,voice,90.37,SDG,agent,hybrid,rated
ad5a7e93-d723-4175-88b8-d99b54ab8120,ce9a4d98-1a39-425e-a69d-0a1532d5babb,2025-05-03 16:54:15,2025-05-03,balance_topup,sms,356.44,SDG,ussd,hybrid,reversed
b09772c3-07c6-483f-8864-1a74d4477291,6d996891-aab2-4271-8479-a6199bc840a3,2025-06-24 22:34:21,2025-06-24,voice_charge,vas,396.85,SDG,agent,postpaid,pending
529e4e05-3a38-4b55-bc2d-ae3c40a500da,2a4d9f6f-6e9b-46c7-9e2c-1b36e741cd59,2025-04-23 19:43:44,2025-04-23,sms_charge,voice,74.06,SDG,ivr,prepaid,rated
22945ecb-81f6-4398-ba20-232187e5b962,3dff1e9f-596c-41b4-96ad-148d7de5b616,2025-04-06 09:49:05,2025-04-06,data_charge,vas,351.04,SDG,system,postpaid,failed
6a2409af-5c7d-4b5d-829c-61c314aa8f94,594aa274-fd0d-4cd0-83fd-4e02a9c36f53,2025-05-20 06:23:11,2025-05-20,balance_topup,data,55.43,SDG,ussd,hybrid,rated
6da68b58-39d0-457d-a64c-6062ab6b40bc,a9c07713-6739-49fe-8e94-e84cd08c03d3,2025-05-15 12:00:25,2025-05-15,vas_charge,voice,481.27,SDG,app,hybrid,rated
0a140aeb-380d-4cd3-965d-27c6ddae4d5d,,2025-05-15 23:42:57,2025-05-15,bundle_purchase,voice,48.22,SDG,app,postpaid,rated
6c5c9213-ca9c-43c9-9da5-86d514e302df,9a5f30a1-66ce-4a5f-ac98-8bddb5cacb93,2025-06-05 16:13:04,2025-06-05,promotional_credit,data,261.24,SDG,system,hybrid,pending
653184d0-28a1-4ca5-9523-5c16ec8c828d,74e3946d-3a99-4f5e-ba4d-89a3b4734397,2025-04-20 12:01:55,2025-04-20,roaming_charge,vas,327.6,SDG,agent,hybrid,rated
084ab618-f9a4-402f-a160-46d6afd48e76,ac9c5c2b-b331-4c32-8660-7c598dfab81e,2025-05-01 12:40:12,2025-05-01,sms_charge,sms,416.7,SDG,auto_renew,postpaid,rated
f5ec9e34-985f-49cc-bfed-6e39b6cebfb5,7f5d2701-e3da-4754-b4fb-867d3f20c417,2025-05-27 08:20:05,2025-05-27,sms_charge,data,255.65,SDG,auto_renew,hybrid,failed
7536862f-8543-40a6-afdc-924ecd1493a9,6a32a673-82ef-4bc8-81e4-28ca6c000acb,2025-06-29 16:11:09,2025-06-29,roaming_charge,vas,178.05,SDG,ussd,postpaid,rated
3aa1c2e3-cced-4d48-8604-b480db1d68fe,251b088f-d172-442a-9e32-369510589e45,2025-04-16 08:37:22,2025-04-16,balance_topup,vas,128.48,SDG,ussd,postpaid,reversed
80fbbe71-7fae-41b3-9353-facee49099d4,961cf29a-85be-4274-967a-1223b96bb8c6,2025-04-25 08:18:33,2025-04-25,vas_charge,sms,147.19,SDG,system,prepaid,rated
0a5e9e8a-10d5-4f65-b828-591e6296b546,19c44b4e-42da-4339-b3a0-efbe3b3aef78,2025-04-18 18:32:39,2025-04-18,promotional_credit,vas,313.93,SDG,ivr,prepaid,rated
da144ef8-be35-499e-a8aa-baa10754c0e3,feede62e-d52b-41f0-955c-0befa94d0bf7,2025-04-07 23:50:49,2025-04-07,bundle_purchase,data,295.88,SDG,ussd,hybrid,rated
885616d7-e7f4-475c-97e0-5572f567896a,19ccc627-6e72-42b8-ae06-52578f3a9a45,2025-05-10 18:36:00,2025-05-10,sms_charge,sms,122.96,SDG,ivr,postpaid,pending
4ae09577-26ce-4778-95eb-3f8e67e3d706,352216f1-248a-498b-a4c8-27f4823d4fa7,2025-05-05 15:02:33,2025-05-05,bundle_purchase,roaming,127.05,SDG,ivr,hybrid,rated
fd4f10a4-94f5-4651-a0ce-b4784dc436d9,83adfc41-fef6-46f2-8c0e-bce7c416126b,2025-04-10 13:18:28,2025-04-10,voice_charg,sms,346.82,SDG,app,postpaid,rated
883e0810-1ed8-4030-bc3a-9e5846498373,79ec6b2d-9582-4acf-8931-fcc2d105b5ff,2025-06-02 13:19:00,2025-06-02,voice_charge,data,340.55,SDG,ivr,prepaid,rated
73a81c6b-018f-4c15-8830-aa6eb24683e2,c17ad546-c5b3-441e-a8c1-3051817872a6,2025-05-17 23:59:35,2025-05-17,promotional_credit,data,309.66,SDG,agent,hybrid,rated
2892de75-69f6-448f-822c-79cbc227418a,42f56bc4-9653-47b6-90ad-4dc5b36c4ebe,2025-06-06 07:19:08,2025-06-06,penalty_fee,roaming,42.02,SDG,system,postpaid,reversed
dacbb395-2258-427d-ba58-c4ef71e7ca10,d1425d9a-8c20-4d75-92cf-84240a57a023,2025-04-11 04:13:46,2025-04-11,voice_charge,data,452.5,SDG,ivr,hybrid,rated
2a720c0f-d039-4c9d-af7e-f1edcbebd3d6,90b098ed-4dac-43e5-8f38-0819a93848ca,2025-05-17 20:02:17,2025-05-17,roaming_charge,vas,402.05,SDG,ussd,postpaid,rated
ca077656-fc8b-4eed-88ba-c53281af36b7,18f88c9f-746d-49e5-a442-bf2d0056d046,2025-06-27 08:50:21,2025-06-27,penalty_fee,roaming,103.07,SDG,ussd,prepaid,rated
7b82536d-687f-4d04-8f28-7fbe174a44c6,790ccf20-6109-489c-bcb2-772a72cefd4f,2025-05-14 15:55:45,2025-05-14,balance_topup,roaming,452.98,SDG,ussd,postpaid,rated
9e2aee15-e0b8-43b6-9a41-b3d9c74e12e9,4af59b98-1561-4a21-ab0f-9b8ca74cb95a,2025-06-08 23:12:06,2025-06-08,bundle_purchase,sms,78.52,SDG,system,postpaid,rated
682a3420-bc75-48fc-91ed-f75fb9252dd8,e06d5293-d2f2-4df5-a681-a94f779ca0b1,2025-04-14 18:40:38,2025-04-14,roaming_charge,sms,108.2,SDG,app,prepaid,pending
7ca401cc-831e-4921-aab0-465c53245153,b4caab6f-59e2-4324-8209-5be20d106157,2025-04-25 23:49:19,2025-04-25,promotional_credit,data,144.54,SDG,system,hybrid,rated
6f69cfaa-add7-491d-b8f8-4ee037ef3806,d8b64f18-7a83-48fb-95ea-72df276bd15e,2025-06-16 22:40:49,2025-06-16,penalty_fee,data,18.3,SDG,agent,postpaid,rated
31b7cdba-eb91-4f33-92ce-df1e4d02a253,4ab64c69-e759-40bd-9bca-6ae5c6ad185c,2025-04-14 14:28:03,2025-04-14,bundle_purchase,sms,161.89,SDG,app,postpaid,rated
cbc57fa0-b59c-461f-a317-612e5932cd35,31e04dd2-b903-409e-b318-91ab0687e589,2025-12-11 00:00:00,2025-12-11,subscription_fee,voice,287.81,SDG,agent,postpaid,pending
d7b5c78f-ff25-41f3-bf54-093e71fc77ff,f0776498-69b2-4c89-9b08-2a840b60551c,2025-07-31 00:00:00,2025-07-31,sms_charge,roaming,323.62,SDG,ivr,prepaid,rated
46f39c55-41d6-4c56-a2b9-c6db964cb6ff,d9709606-190f-41e7-a83f-06f1b0acbe42,2025-06-20 20:47:54,2025-06-20,roaming_charge,voice,69.3,SDG,agent,hybrid,rated
088f732b-6666-4e17-a4f3-5814a932c523,02ac8a14-8a72-4c5a-86d6-62e894ed0048,2025-06-19 22:34:17,2025-06-19,bundle_purchase,vas,380.43,SDG,agent,prepaid,rated
5ff0edfb-7499-4d6e-b827-a9f646dc2b14,f01adbe2-c181-4a55-aaf8-cb0f92f6065c,2025-04-30 16:04:22,2025-04-30,promotional_credit,roaming,11.93,SDG,agent,hybrid,rated
22588bb6-787d-40d0-909e-3d95f633c898,566e6aab-c572-40ab-879e-22610262a951,2025-05-24 06:22:37,2025-05-24,balance_topup,sms,185.29,SDG,ussd,hybrid,rated
3c10b9d9-31d2-4783-8a96-37dda8bd27fa,d9163005-2257-4837-b096-2d4f0cb653ab,2025-04-30 18:21:13,2025-04-30,roaming_charge,data,258.53,SDG,ussd,hybrid,rated
0451ebbe-b736-4c6a-9987-49e01aa2c195,ad53ed4f-b653-4d93-9201-80157278b512,2025-05-15 16:47:15,2025-05-15,sms_charge,data,132.13,SDG,ussd,prepaid,rated
310faba2-245a-4d85-bf90-104f93ffe519,692ba515-c7b8-40db-a847-8a132a5bfbf0,2025-06-24 21:25:12,2025-06-24,data_charge,voice,184.96,SDG,system,hybrid,rated
68200f45-ab11-4d13-b362-2c870bc717e8,359697e9-debe-4d45-aebe-dadb6aa36624,2025-06-15 06:19:56,2025-06-15,roaming_charge,vas,386.08,SDG,ivr,prepaid,failed
33972dcc-8217-43b6-85fb-702009cc9c55,4219f975-0e09-4fb5-8182-8ae79952f4c1,2025-04-05 05:06:55,2025-04-05,promotional_credit,roaming,77.36,SDG,ussd,hybrid,rated
b84de53d-1bcc-4bcd-9840-4d12aad8a9a5,3c7350f6-e3fd-46b9-81ea-2e232762398d,2025-04-03 01:59:09,2025-04-03,bundle_purchase,roaming,223.35,SDG,app,prepaid,pending
48c2db02-c275-4981-a5d3-e69ad6e4a10a,d62cc281-e436-4d1b-8412-6900200376a3,2025-05-30 15:58:40,2025-05-30,penalty_fee,sms,370.4,SDG,agent,hybrid,pending
530991ec-97de-4db1-b655-b44cee0fbdf5,5855da62-61aa-46ce-ba4b-3e46bed01a0b,2025-04-02 07:37:29,2025-04-02,penalty_fee,roaming,318.53,SDG,app,hybrid,rated
d38acafb-2008-4c59-a891-6294df0b9825,1340fc11-9dab-4812-a360-6c04b2ec6970,2025-04-05 09:53:41,2025-04-05,sms_charge,voice,421.72,SDG,auto_renew,postpaid,rated
e16c11f5-a4d4-4f6e-95b4-021784c00181,5c36217a-9768-4d94-8d6e-4e99e174fab6,2025-05-06 03:44:51,2025-05-06,bundle_purchase,voice,424.46,SDG,agent,postpaid,rated
409014ae-8c03-4e66-b565-3ad44790b372,e7502f0e-8c5a-48c4-a3b1-af5a454802d1,2025-04-07 09:19:02,2025-04-07,data_charge,voice,89.93,SDG,system,prepaid,rated
d4e4c202-c915-4875-b064-c0260edef5a7,4a0a0937-1f89-4b13-9cf8-ae6994d39a3e,2025-04-06 19:23:01,2025-04-06,vas_charge,data,330.5,SDG,app,postpaid,rated
18b2a858-8ce6-466e-a811-2642c77500e5,fdfbe8e2-6fce-40de-af95-7ee0a2e0affc,2025-04-29 04:43:08,2025-04-29,promotional_credit,voice,426.93,SDG,ussd,prepaid,failed
c8e3c95a-848a-46f4-84fd-9c0ed2d6392f,223a13df-bd3f-4215-befb-9d4083566d94,2025-06-21 22:05:27,2025-06-21,bundle_purchase,voice,174.38,SDG,auto_renew,prepaid,rated
1fe160b0-46c5-4c40-8907-ea08ef738a5e,af92dbf6-0818-424f-8138-e86ccfbe6406,2025-04-04 07:44:45,2025-04-04,voice_charge,voice,128.0,SDG,ussd,hybrid,rated
627ed14c-5a5f-458d-bd12-53ca5ed240fb,9d96b5b1-8d63-44ea-8a71-6a8f0156ca68,2025-05-08 05:05:56,2025-05-08,penalty_fee,data,4.33,SDG,agent,postpaid,rated
9e6a29a2-ea7f-4748-be40-148c8993246a,,2025-04-08 09:30:33,2025-04-08,bundle_purchase,data,411.32,SDG,agent,prepaid,pending
cdb4de28-b85f-4c7b-8aeb-3684b274c3c1,0e87d7ae-7494-4b68-b896-e576f8466980,2025-06-15 04:52:36,2025-06-15,penalty_fee,data,155.6,SDG,app,hybrid,rated
d8bdcb81-6aaa-41f1-8d8b-531d9de64cba,5ecd6d73-936c-4442-a969-655eec179664,2025-05-14 14:21:04,2025-05-14,vas_charge,data,469.53,SDG,system,hybrid,failed
ecb50fb1-3afc-41fe-a04d-249133710105,461c57c3-9a60-4390-b18d-ecf590c53270,2025-04-16 17:38:27,2025-04-16,dat_charge,data,135.6,SDG,agent,postpaid,rated
433063d8-8a41-4928-befb-d574b3612af4,94407f60-d2fa-4361-a4b0-7a29dbcb716d,2025-06-25 23:56:45,2025-06-25,bundle_purchase,vas,189.03,SDG,ivr,hybrid,rated
2ed27480-36a9-4eb2-ad1e-97cfb7156457,7dc81f15-39ed-4a36-9144-36bd86c7f324,2025-05-20 12:04:20,2025-05-20,promotional_credit,data,178.89,SDG,auto_renew,postpaid,pending
42250e85-578e-45dd-b9f6-b81e3ee3eaa9,df983dbf-d21a-4e8d-8ae9-6e8e7014d0ff,2025-05-23 11:12:14,2025-05-23,balance_topup,sms,148.84,SDG,app,postpaid,pending
530732cd-06c2-43e9-bd39-2977750779dc,076b9e28-f247-4c73-8d9e-2895ee56b2b8,2025-04-22 20:41:31,2025-04-22,promotional_credit,vas,38.95,SDG,agent,hybrid,rated
1cb888ee-0a7c-46b5-8b31-b8f4fb30f049,4e492151-237d-41a7-b18a-eab506295fa7,2025-05-26 03:09:05,2025-05-26,voice_charge,vas,152.31,SDG,auto_renew,postpaid,rated
60e5a179-48da-4828-8f39-3c1f627e6702,136d39b2-5623-400e-852c-409decad9c29,2025-06-22 13:29:50,2025-06-22,bundle_purchase,sms,434.61,SDG,auto_renew,postpaid,rated
ae9b3e35-c923-46d2-aa10-6ff34f77a846,303d7daa-9a90-4049-9aa5-2a2921cb4d6c,2025-06-13 09:08:07,2025-06-13,penalty_fee,roaming,481.74,SDG,app,postpaid,rated
86762e06-64db-4355-8873-6ad35d425b66,48fc4ba0-9c70-4abd-8f24-f91e8465bff0,2025-04-17 00:56:51,2025-04-17,promotional_credit,data,374.59,SDG,system,postpaid,rated
0d47063d-e3d0-43e4-ad46-ae6b8a50640c,eb01c45c-6b6c-48c3-aea2-d17dc4c24697,2025-06-11 05:37:22,2025-06-11,subscription_fee,voice,113.44,SDG,ivr,prepaid,rated
af602e17-2d32-4840-a08e-6629056d85ba,580d4e99-2155-4cec-9eab-52cb96bd1fc5,2025-06-19 17:41:45,2025-06-19,bundle_purchase,voice,140.5,SDG,ussd,prepaid,rated
5e571eb1-2358-4de8-b379-35cde07005d7,601dde8f-2702-4638-9ae0-040301626c8a,2025-04-10 10:09:59,2025-04-10,bundle_purchase,vas,118.67,SDG,system,postpaid,rated
aad28559-effe-4c5e-9285-9f780945a7e7,f6917e40-0ac1-4140-9bf7-934019537ea3,2025-05-28 21:48:16,2025-05-28,penalty_fee,roaming,41.87,SDG,ivr,postpaid,rated
8a268ad5-45cd-4ff5-bc31-86367432396d,b38dc939-7a87-4ab4-add1-33dcb4974df4,2025-05-23 18:32:54,2025-05-23,penalty_fee,voice,58.37,SDG,system,postpaid,rated
d8cb1393-8e51-4706-abc8-d850dd7a90ff,0d98e79b-ed4f-4a49-b5cb-92656b85370b,2025-05-02 12:46:19,2025-05-02,penalty_fee,sms,236.84,SDG,ivr,hybrid,rated
04459a32-235c-4490-8b6b-4446d7c005e4,90f14dc1-df95-4bc6-a7f1-b79ff1b20ea9,2025-04-30 19:05:26,2025-04-30,subscription_fee,data,442.22,SDG,agent,prepaid,rated
511b9a05-2620-4817-9f17-4b1b6b7c90cf,8871b5fa-15fd-48bb-b953-b2ce3d167ac4,2025-05-06 06:53:35,2025-05-06,subscription_fee,roaming,88.58,SDG,app,prepaid,reversed
4d6f0da2-4f96-4de2-be59-f42e9d0dc29b,0f68cf1c-3ce1-45e3-ba60-43a71ae6b964,2025-04-06 09:22:33,2025-04-06,sms_charge,vas,160.32,SDG,auto_renew,hybrid,reversed
2f2121d1-a852-4e7b-bec1-57b5cff67550,28059bf2-619c-4cf7-98ba-bd6196baeb3d,2025-06-16 04:28:57,2025-06-16,data_charge,data,-88.91,SDG,system,postpaid,rated
d810c720-ea24-4275-b0cf-727004acdf8f,099916c1-3db1-45da-8b97-df5f3d5b68bc,2025-05-28 16:52:45,2025-05-28,subscription_fee,voice,354.69,SDG,ussd,postpaid,rated
ae884ad3-3f1f-427c-bef9-d14fdb762912,2618f564-145a-49b3-aff3-07ebb4766629,2025-04-03 19:40:08,2025-04-03,balance_topup,data,186.1,SDG,ussd,hybrid,rated
e67f9cb9-291d-47e2-9375-e7c6252c93aa,2cd43b1f-f358-47de-a19f-bbcb06050d45,2025-05-02 22:20:01,2025-05-02,data_charge,data,295.01,SDG,auto_renew,hybrid,rated
508e1ed9-144e-4b0d-ac40-4474b10740f3,4205a03d-7fca-46ab-ba98-3f5830b07de8,2025-05-21 16:58:10,2025-05-21,bundle_purchase,vas,101.67,SDG,ivr,postpaid,rated
8b59ccad-148f-4d68-9a8a-722c56a4e0cd,1360e270-6d32-42e1-a0a2-c9f1f93b2a8e,2025-04-07 12:02:54,2025-04-07,voice_charge,voice,369.02,SDG,auto_renew,prepaid,rated
e18ee96d-6f48-48c3-b2a5-f3955210b76e,fe010457-36cc-457e-9b0e-179167d2583b,2025-06-07 14:48:51,2025-06-07,promotional_credit,sms,203.42,SDG,auto_renew,postpaid,rated
df250096-4e69-4110-9575-3677c98a877c,ebe28949-ce36-40de-9b78-eb3b71401028,2025-06-17 10:18:20,2025-06-17,data_charge,roaming,-411.08,SDG,system,prepaid,rated
85248518-15db-49d3-99b5-5c841c7ce355,0d06765c-f7b8-4bcb-a77e-61b27852668a,2025-04-10 21:09:13,2025-04-10,subscription_fee,roaming,347.19,SDG,auto_renew,postpaid,rated
f782e661-c955-4a4a-ac73-6921899581f3,fb0d0d7f-1fd4-4e89-a0a5-bb98ef8e9740,2025-05-04 01:10:49,2025-05-04,vas_charge,roaming,253.09,SDG,ussd,prepaid,rated
b360e499-9b0b-486e-a243-204e1c877682,0face12e-dda0-47d3-b445-d3bb85994674,2025-04-07 00:07:50,2025-04-07,promotional_credit,sms,201.5,SDG,auto_renew,postpaid,rated
2750ac35-7d5e-4750-914f-7adb3ad242e9,ab23ef63-4fa2-4f04-af9d-e15c4e3ffb11,2025-05-05 21:24:27,2025-05-05,balance_topup,vas,332.02,SDG,system,prepaid,rated
c91c87aa-eb84-4ce8-85fc-10dd5d36f61b,392af3a5-9263-4d90-9d82-deb2ea44d0a0,2025-05-15 23:26:58,2025-05-15,data_charge,vas,378.71,SDG,ivr,hybrid,rated
441b27a8-50c5-4baf-b92d-1c5274f92579,2c73158d-7c92-4b2e-b07a-251ec03362db,2025-06-18 17:46:49,2025-06-18,data_charge,data,22.21,SDG,agent,prepaid,rated
761443b9-9200-476d-a88e-6425fb58eb4a,c598dc93-b8e1-4e67-a4cc-77a2afebd092,2025-05-05 13:18:07,2025-05-05,data_charge,sms,448.68,SDG,ussd,prepaid,rated
8cf2ee09-6c42-4b1d-b3b1-ec7a55f545b5,4eebd741-3747-4ae4-a135-5b1307bbe062,2025-06-16 01:13:45,2025-06-16,data_charge,data,15.3,SDG,auto_renew,hybrid,rated
36348334-8f8a-4ae7-b248-8b9268b088c3,99847783-03e7-4bcb-bd42-3532fc4f3650,2025-05-23 03:07:04,2025-05-23,vas_charge,data,115.38,SDG,app,hybrid,pending
bed74a92-4aec-4e0f-a538-2b948e21be08,48e89e37-4994-4a05-986b-1b69a4fcb0f3,2025-06-11 17:31:24,2025-06-11,subscription_fee,sms,2.36,SDG,auto_renew,hybrid,rated
